x1,x2,label
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.2317282771942285), np.float64(0.0692750673005207), np.float64(-0.0146841328304644), np.float64(-0.2345833224672139), np.float64(-0.0076643370067389)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0133341720951325), np.float64(-0.0139641537716207), np.float64(-0.1603521453695928), np.float64(-0.0142341459186871), np.float64(-0.1032512399098843)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0147966295584087), np.float64(-0.0134691681686657), np.float64(-0.0118492152862675), np.float64(-0.0140091524627984), np.float64(-0.0147741302128198)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.2203080961022868), np.float64(-0.0130191812568884), np.float64(1.3377308957269032), np.float64(-0.0104992545509357), np.float64(0.016252797945077)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0148371283804686), np.float64(-0.171364462851108), np.float64(-0.0134691681686657), np.float64(-0.1962441430871239), np.float64(-0.0105442532421134)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.0325673423621366), np.float64(0.2609709642009707), np.float64(-0.1917576433724325), np.float64(-0.0087893042861821), np.float64(-0.0037944495654544)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.0855896117175803), np.float64(0.0778402031194769), np.float64(-0.1158950118331055), np.float64(-0.0127941878009998), np.float64(-0.0142341459186871)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0113992283744903), np.float64(-0.0103642584774025), np.float64(-0.0145041380657534), np.float64(-0.0144186405525158), np.float64(-0.2300968227525225)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.175319606011408), np.float64(-0.2317282771942285), np.float64(-0.0147741302128198), np.float64(-0.0115342244480234), np.float64(-0.0134691681686657)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0143241433010425), np.float64(-0.0103642584774025), np.float64(-0.0135141668598434), np.float64(-0.0204549269933069), np.float64(1.5498199731486777)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.0076352179936883), np.float64(-0.002534486212478), np.float64(0.1549264254900835), np.float64(0.1508477893858186), np.float64(-0.0082493199920494)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.236541067797261), np.float64(0.0098851525525746), np.float64(-0.0127941878009998), np.float64(-0.0135141668598434), np.float64(-0.2366226405193464)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.1114085121184141), np.float64(-0.0138741563892653), np.float64(-0.0142791446098648), np.float64(-0.2063999469867435), np.float64(0.9543391019260028)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0085643108302934), np.float64(-0.013779659137792), np.float64(-0.113855693780973), np.float64(-0.0111292362274239), np.float64(-0.0132891734039548)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0121642061245116), np.float64(-0.0147966295584087), np.float64(-0.0146031351863444), np.float64(-0.0108142453891798), np.float64(-0.1020276490786048)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.3466223223905336), np.float64(-0.232951868025508), np.float64(0.3221505057649442), np.float64(-0.0121642061245116), np.float64(-0.0108142453891798)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0142071467039804), np.float64(0.0203314340493419), np.float64(-0.0147966295584087), np.float64(-0.0136941616245544), np.float64(0.0324744955237937)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0148042793359089), np.float64(-0.1550499184340485), np.float64(-0.0084293147567603), np.float64(-0.236541067797261), np.float64(-0.0148281286422331)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0106342506244689), np.float64(0.7667218411298178), np.float64(-0.1305781018084591), np.float64(-0.0113992283744903), np.float64(0.0161849693174564)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0095092833450257), np.float64(-0.0122092048156894), np.float64(-0.0128391864921775), np.float64(-0.0143961412069269), np.float64(0.1834768782199377)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.3466223223905336), np.float64(0.3792514112246527), np.float64(-0.0147741302128198), np.float64(-0.0113542296833125), np.float64(-0.0138291576980875)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0130191812568884), np.float64(-0.0109042427715353), np.float64(-0.1048826943515903), np.float64(-0.0153591131981303), np.float64(-0.0138741563892653)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.035545880579087), np.float64(-0.2324583530568919), np.float64(-0.0087443055950044), np.float64(-0.0107242480068244), np.float64(-0.0092842898891371)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0118042165950898), np.float64(0.0161849693174564), np.float64(-0.0108142453891798), np.float64(-0.1827846439430497), np.float64(0.086697918392955)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.2317282771942285), np.float64(-0.1795217350596378), np.float64(-0.2069301696802979), np.float64(-0.1795217350596378), np.float64(0.2446564197839112)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(3.8420134637455488), np.float64(-0.190534052541153), np.float64(-0.0146796329613466), np.float64(0.0391343018180973), np.float64(-0.0134691681686657)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0143061438245714), np.float64(-0.0142791446098648), np.float64(-0.0122992021980448), np.float64(-0.21296655111461), np.float64(-0.1950205522558444)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0115342244480234), np.float64(-0.013779659137792), np.float64(-0.0103642584774025), np.float64(-0.0104992545509357), np.float64(-0.0125241956539334)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.2038700587412622), np.float64(-0.0097342768009144), np.float64(-0.0137841590069098), np.float64(-0.0088343029773598), np.float64(-0.0137391603157321)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0146976324378177), np.float64(-0.0098692728744475), np.float64(-0.0131406777230683), np.float64(-0.0143691419922203), np.float64(-0.0138696565201475)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0147156319142888), np.float64(-0.0138291576980875), np.float64(-0.1350646015231505), np.float64(-0.2324583530568919), np.float64(-0.0148191289039975)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0142026468348627), np.float64(-0.0141891472275094), np.float64(-0.2341754588567874), np.float64(-0.2080721877894921), np.float64(-0.0126141930362889)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.2360516314647493), np.float64(-0.0078443317714498), np.float64(0.016252797945077), np.float64(-0.011444227065668), np.float64(-0.01358166489661)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.212150823893757), np.float64(-0.0125241956539334), np.float64(-0.1917576433724325), np.float64(-0.0146391341392866), np.float64(-0.0147741302128198)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0073043474773171), np.float64(-0.0148609776867928), np.float64(-0.2211238233231398), np.float64(-0.1081456032350022), np.float64(-0.0091492938156039)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0105487531112312), np.float64(-0.0148011294275264), np.float64(-0.2333597316359345), np.float64(-0.0108142453891798), np.float64(-0.0077543343890944)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0091492938156039), np.float64(-0.0145941354481089), np.float64(-0.0136041642421989), np.float64(0.1508477893858186), np.float64(-0.1126321029496935)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0105442532421134), np.float64(-0.0118042165950898), np.float64(0.0929077377754814), np.float64(-0.010454255859758), np.float64(-0.171364462851108)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0126141930362889), np.float64(-0.0126141930362889), np.float64(-0.2236933640688266), np.float64(-0.0144006410760447), np.float64(-0.057162651931691)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0103642584774025), np.float64(-0.014414140683398), np.float64(-0.0111292362274239), np.float64(-0.1632071906425782), np.float64(-0.0082043213008716)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.010454255859758), np.float64(0.1222973366559643), np.float64(-0.0077543343890944), np.float64(-0.2341754588567874), np.float64(-0.0105892519332912)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0148416282495864), np.float64(0.0076352179936883), np.float64(-0.0147741302128198), np.float64(-0.0145041380657534), np.float64(-0.014414140683398)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0141891472275094), np.float64(-0.0148371283804686), np.float64(-0.0135591655510212), np.float64(-0.0130641799480662), np.float64(-0.011939212668623)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(-0.0136041642421989), np.float64(0.1141400644474345), np.float64(-0.2247945958169782), np.float64(-0.009464284653848), np.float64(-0.0145941354481089)]",0
"[np.float64(-0.2227552777648457), np.float64(-0.2366226405193464), np.float64(-0.2162294599980219), np.float64(0.1508477893858186), np.float64(-0.2162294599980219)]","[np.float64(0.1549264254900835), np.float64(2.0678067583903195), np.float64(-0.1782981442283584), np.float64(-0.0139641537716207), np.float64(-0.0145491367569312)]",0
